Type,SampleID,SiteID,Date,Taxon Code,Taxon name,Abundance,Alkalinity
R,1556193,122469,17/05/2010,RC002A,Rhoicosphenia abbreviata,1,64
R,1556193,122469,17/05/2010,NI015A,Nitzschia dissipata,3,64
R,1556193,122469,17/05/2010,NI042A,Nitzschia acicularis,3,64
R,1556193,122469,17/05/2010,ZZZ959,Achnanthidium minutissimum,22,64
R,1556193,122469,17/05/2010,GO003A,Gomphonema angustatum,1,64
R,1556193,122469,17/05/2010,NI009A,Nitzschia palea,2,64
R,1556193,122469,17/05/2010,RE001A,Reimeria sinuata,13,64
R,1556193,122469,17/05/2010,NA112A,Navicula minuscula,2,64
R,1556193,122469,17/05/2010,NA023A,Navicula gregaria,16,64
R,1556193,122469,17/05/2010,NI002A,Nitzschia fonticola,1,64
R,1556193,122469,17/05/2010,EY011A,Encyonema minutum,6,64
R,1556193,122469,17/05/2010,NI033A,Nitzschia paleacea,7,64
R,1556193,122469,17/05/2010,GO001A,Gomphonema olivaceum,26,64
R,1556193,122469,17/05/2010,ZZZ897,Planothidium lanceolatum,2,64
R,1556193,122469,17/05/2010,AM012A,Amphora pediculus,1,64
R,1556196,122475,17/05/2010,SU073A,Surirella brebissonii,1,58
R,1556196,122475,17/05/2010,FR009A,Fragilaria capucina,1,58
R,1556196,122475,17/05/2010,AM012A,Amphora pediculus,37,58
R,1556196,122475,17/05/2010,NA023A,Navicula gregaria,31,58
R,1556196,122475,17/05/2010,NA009A,Navicula lanceolata,9,58
R,1556196,122475,17/05/2010,NA042A,Navicula minima,1,58
R,1556196,122475,17/05/2010,EY015A,Encyonema reichardtii,20,58
R,1556196,122475,17/05/2010,ZZZ959,Achnanthidium minutissimum,16,58
R,1556196,122475,17/05/2010,CY9999,Cyclotella sp.,4,58
R,1556196,122475,17/05/2010,NI015A,Nitzschia dissipata,6,58
R,1556196,122475,17/05/2010,MR001A,Meridion circulare,1,58
R,1556196,122475,17/05/2010,CO005A,Cocconeis pediculus,1,58
R,1556196,122475,17/05/2010,EY011A,Encyonema minutum,4,58
R,1556196,122475,17/05/2010,NI042A,Nitzschia acicularis,11,58
R,1556196,122475,17/05/2010,RE001A,Reimeria sinuata,9,58
R,1556196,122475,17/05/2010,ZZZ982,Navicula claytonii,3,58
R,1556196,122475,17/05/2010,GO001A,Gomphonema olivaceum,4,58
R,1556196,122475,17/05/2010,NA751A,Navicula cryptotenella,4,58
R,1556196,122475,17/05/2010,FR007A,Fragilaria vaucheriae,2,58
R,1556196,122475,17/05/2010,CO001A,Cocconeis placentula,13,58
R,1556196,122475,17/05/2010,NA084A,Navicula atomus,81,58
R,1556196,122475,17/05/2010,ZZZ896,Planothidium frequentissimum,12,58
R,1556196,122475,17/05/2010,NA134A,Navicula subminuscula,11,58
R,1556196,122475,17/05/2010,NI009A,Nitzschia palea,2,58
R,1556205,122496,14/05/2010,NA617A,Navicula saprophila,46,60
R,1556205,122496,14/05/2010,RE001A,Reimeria sinuata,29,60
R,1556205,122496,14/05/2010,GO001A,Gomphonema olivaceum,2,60
R,1556205,122496,14/05/2010,ZZZ982,Navicula claytonii,27,60
R,1556205,122496,14/05/2010,FR009H,Fragilaria capucina var. gracilis,1,60
R,1556205,122496,14/05/2010,NI033A,Nitzschia paleacea,1,60
R,1556205,122496,14/05/2010,NA095A,Navicula tripunctata,1,60
R,1556205,122496,14/05/2010,NA669A,Navicula suchlandtii,2,60
R,1556205,122496,14/05/2010,NA023A,Navicula gregaria,16,60
R,1556205,122496,14/05/2010,GO052A,Gomphonema olivaceoides,9,60
R,1556205,122496,14/05/2010,EY011A,Encyonema minutum,2,60
R,1556205,122496,14/05/2010,SU073A,Surirella brebissonii,1,60
R,1556205,122496,14/05/2010,NA112A,Navicula minuscula,1,60
R,1556205,122496,14/05/2010,HN001A,Hannaea arcus,2,60
R,1556205,122496,14/05/2010,NA009A,Navicula lanceolata,157,60
R,1556205,122496,14/05/2010,ZZZ959,Achnanthidium minutissimum,14,60
R,1556205,122496,14/05/2010,NI043A,Nitzschia inconspicua,1,60
R,1556205,122496,14/05/2010,NI005A,Nitzschia perminuta,1,60
R,1556205,122496,14/05/2010,GO003A,Gomphonema angustatum,1,60
R,1556205,122496,14/05/2010,EY015A,Encyonema reichardtii,2,60
R,1556205,122496,14/05/2010,EY016A,Encyonema silesiacum,1,60
R,1556205,122496,14/05/2010,NI015A,Nitzschia dissipata,4,60
R,1557043,122818,04/05/2010,PI022A,Pinnularia subcapitata,3,4
R,1557043,122818,04/05/2010,NA023A,Navicula gregaria,1,4
R,1557043,122818,04/05/2010,FR009A,Fragilaria capucina,42,4
R,1557043,122818,04/05/2010,EU9999,Eunotia sp.,3,4
R,1557043,122818,04/05/2010,GO004A,Gomphonema gracile,29,4
R,1557043,122818,04/05/2010,EY017A,Encyonema gracile,3,4
R,1557043,122818,04/05/2010,CM015A,Cymbella cesatii,1,4
R,1557043,122818,04/05/2010,EU003A,Eunotia praerupta,1,4
R,1557043,122818,04/05/2010,ZZZ835,Achnanthidium minutissimum type,224,4
R,1557043,122818,04/05/2010,HN001A,Hannaea arcus,32,4
R,1557043,122818,04/05/2010,BR011A,Brachysira procera,2,4
R,1557043,122818,04/05/2010,NA009A,Navicula lanceolata,2,4
R,1557043,122818,04/05/2010,NI005A,Nitzschia perminuta,2,4
R,1557043,122818,04/05/2010,FR007A,Fragilaria vaucheriae,36,4
R,1557043,122818,04/05/2010,NI030A,Nitzschia acidoclinata,1,4
R,1557043,122818,04/05/2010,TA001A,Tabellaria flocculosa,48,4
R,1557043,122818,04/05/2010,FU002A,Frustulia rhomboides,2,4
R,1557043,122818,04/05/2010,EU070A,Eunotia bilunaris,9,4
R,1557043,122818,04/05/2010,BR010A,Brachysira neoexilis,30,4
R,1557043,122818,04/05/2010,EY011A,Encyonema minutum,1,4
R,1557043,122818,04/05/2010,NI021A,Nitzschia acula,1,4
R,1557043,122818,04/05/2010,GO052A,Gomphonema olivaceoides,1,4
R,1557043,122818,04/05/2010,NI020A,Nitzschia angustata,1,4
R,1557043,122818,04/05/2010,GO013C,Gomphonema parvulum var. exilissimum,21,4
R,1557134,123202,16/04/2010,TA001A,Tabellaria flocculosa,4,10
R,1557134,123202,16/04/2010,PI022A,Pinnularia subcapitata,1,10
R,1557134,123202,16/04/2010,NI033A,Nitzschia paleacea,1,10
R,1557134,123202,16/04/2010,MR001A,Meridion circulare,28,10
R,1557134,123202,16/04/2010,AC143A,Achnanthes oblongella,60,10
R,1557134,123202,16/04/2010,EY017A,Encyonema gracile,1,10
R,1557134,123202,16/04/2010,FR9999,Fragilaria sp.,1,10
R,1557134,123202,16/04/2010,FR026A,Fragilaria bidens,5,10
R,1557134,123202,16/04/2010,PI022A,Pinnularia subcapitata,1,10
R,1557134,123202,16/04/2010,FR009A,Fragilaria capucina,16,10
R,1557134,123202,16/04/2010,GO050A,Gomphonema minutum,2,10
R,1557134,123202,16/04/2010,EY011A,Encyonema minutum,7,10
R,1557134,123202,16/04/2010,GO9999,Gomphonema sp.,3,10
R,1557134,123202,16/04/2010,GO013A,Gomphonema parvulum,164,10
R,1557134,123202,16/04/2010,ZZZ835,Achnanthidium minutissimum type,60,10
R,1557134,123202,16/04/2010,YH001A,Ctenophora pulchella,5,10
R,1557134,123202,16/04/2010,GO013C,Gomphonema parvulum var. exilissimum,31,10
R,1557134,123202,16/04/2010,FR007A,Fragilaria vaucheriae,8,10
R,1557134,123202,16/04/2010,FU002D,Frustulia rhomboides var. amphipleuroides,1,10
R,1557134,123202,16/04/2010,HN001A,Hannaea arcus,6,10
R,1559581,123055,16/04/2010,NA617A,Navicula saprophila,5,125
R,1559581,123055,16/04/2010,AC9999,Achnanthes sp.,1,125
R,1559581,123055,16/04/2010,AC143A,Achnanthes oblongella,3,125
R,1559581,123055,16/04/2010,GO003A,Gomphonema angustatum,3,125
R,1559581,123055,16/04/2010,NA023A,Navicula gregaria,19,125
R,1559581,123055,16/04/2010,EY011A,Encyonema minutum,2,125
R,1559581,123055,16/04/2010,GO9999,Gomphonema sp.,27,125
R,1559581,123055,16/04/2010,ZZZ835,Achnanthidium minutissimum type,254,125
R,1559581,123055,16/04/2010,MR001A,Meridion circulare,6,125
R,1559581,123055,16/04/2010,NI015A,Nitzschia dissipata,2,125
R,1559581,123055,16/04/2010,RE001A,Reimeria sinuata,2,125
R,1559581,123055,16/04/2010,NI033A,Nitzschia paleacea,2,125
R,1559581,123055,16/04/2010,NI9999,Nitzschia sp.,1,125
R,1559581,123055,16/04/2010,NA124A,Navicula molestiformis,1,125
R,1559581,123055,16/04/2010,ME015A,Melosira varians,2,125
R,1559581,123055,16/04/2010,AC001R,Achnanthes lanceolata subsp. frequentissima,2,125
R,1559581,123055,16/04/2010,EY015A,Encyonema reichardtii,1,125
R,1559581,123055,16/04/2010,NA009A,Navicula lanceolata,2,125
R,1559581,123055,16/04/2010,GO050A,Gomphonema minutum,3,125
R,1559707,449078,18/05/2010,EY017A,Encyonema gracile,18,7
R,1559707,449078,18/05/2010,TA001A,Tabellaria flocculosa,8,7
R,1559707,449078,18/05/2010,NI009A,Nitzschia palea,1,7
R,1559707,449078,18/05/2010,GO013C,Gomphonema parvulum var. exilissimum,1,7
R,1559707,449078,18/05/2010,FU002B,Frustulia rhomboides var. saxonica,10,7
R,1559707,449078,18/05/2010,FR007A,Fragilaria vaucheriae,9,7
R,1559707,449078,18/05/2010,AM011A,Amphora libyca,1,7
R,1559707,449078,18/05/2010,GO066A,Gomphonema tergestinum,1,7
R,1559707,449078,18/05/2010,FR009H,Fragilaria capucina var. gracilis,5,7
R,1559707,449078,18/05/2010,BR9999,Brachysira sp.,42,7
R,1559707,449078,18/05/2010,SY009A,Synedra nana,1,7
R,1559707,449078,18/05/2010,AC143A,Achnanthes oblongella,1,7
R,1559707,449078,18/05/2010,PE002A,Peronia fibula,2,7
R,1559707,449078,18/05/2010,GO004A,Gomphonema gracile,4,7
R,1559707,449078,18/05/2010,FR026A,Fragilaria bidens,6,7
R,1559707,449078,18/05/2010,NI014A,Nitzschia amphibia,1,7
R,1559707,449078,18/05/2010,ZZZ835,Achnanthidium minutissimum type,181,7
R,1559707,449078,18/05/2010,ZZZ872,Placoneis clementis,1,7
R,1559707,449078,18/05/2010,EU070A,Eunotia bilunaris,7,7
R,1559707,449078,18/05/2010,NA009A,Navicula lanceolata,1,7
R,1559707,449078,18/05/2010,EU107A,Eunotia implicata,10,7
R,1559707,449078,18/05/2010,FR064A,Fragilaria exigua,1,7
R,1559707,449078,18/05/2010,CM004A,Cymbella microcephala,15,7
R,1559707,449078,18/05/2010,EU047A,Eunotia incisa,10,7
R,1559707,449078,18/05/2010,FR060A,Fragilaria tenera,1,7
R,1559741,327611,11/05/2010,FR009A,Fragilaria capucina,3,10
R,1559741,327611,11/05/2010,NI002A,Nitzschia fonticola,1,10
R,1559741,327611,11/05/2010,FU002A,Frustulia rhomboides,8,10
R,1559741,327611,11/05/2010,HN001A,Hannaea arcus,1,10
R,1559741,327611,11/05/2010,GO006A,Gomphonema acuminatum,3,10
R,1559741,327611,11/05/2010,SA001A,Stauroneis anceps,1,10
R,1559741,327611,11/05/2010,GO013C,Gomphonema parvulum var. exilissimum,11,10
R,1559741,327611,11/05/2010,GO9999,Gomphonema sp.,1,10
R,1559741,327611,11/05/2010,BR9999,Brachysira sp.,13,10
R,1559741,327611,11/05/2010,FR007A,Fragilaria vaucheriae,2,10
R,1559741,327611,11/05/2010,TA001A,Tabellaria flocculosa,25,10
R,1559741,327611,11/05/2010,NA007A,Navicula cryptocephala,2,10
R,1559741,327611,11/05/2010,EU047A,Eunotia incisa,31,10
R,1559741,327611,11/05/2010,NA037A,Navicula angusta,4,10
R,1559741,327611,11/05/2010,EU070A,Eunotia bilunaris,24,10
R,1559741,327611,11/05/2010,EU107A,Eunotia implicata,16,10
R,1559741,327611,11/05/2010,EY017A,Encyonema gracile,6,10
R,1559741,327611,11/05/2010,FR009H,Fragilaria capucina var. gracilis,15,10
R,1559741,327611,11/05/2010,ZZZ835,Achnanthidium minutissimum type,144,10
R,1560078,4276,20/04/2010,AM012A,Amphora pediculus,9,71
R,1560078,4276,20/04/2010,FR009K,Fragilaria capucina var. capitellata,1,71
R,1560078,4276,20/04/2010,NA009A,Navicula lanceolata,130,71
R,1560078,4276,20/04/2010,FR009H,Fragilaria capucina var. gracilis,1,71
R,1560078,4276,20/04/2010,GO003A,Gomphonema angustatum,2,71
R,1560078,4276,20/04/2010,MR001A,Meridion circulare,2,71
R,1560078,4276,20/04/2010,GO080A,Gomphonema pumilum,9,71
R,1560078,4276,20/04/2010,FR009A,Fragilaria capucina,3,71
R,1560078,4276,20/04/2010,GO013A,Gomphonema parvulum,1,71
R,1560078,4276,20/04/2010,CO001B,Cocconeis placentula var. euglypta,6,71
R,1560078,4276,20/04/2010,ZZZ896,Planothidium frequentissimum,4,71
R,1560078,4276,20/04/2010,NI002A,Nitzschia fonticola,1,71
R,1560078,4276,20/04/2010,NI166A,Nitzschia sociabilis,1,71
R,1560078,4276,20/04/2010,CA005A,Caloneis bacillaris,1,71
R,1560078,4276,20/04/2010,NA617A,Navicula saprophila,3,71
R,1560078,4276,20/04/2010,NI009A,Nitzschia palea,1,71
R,1560078,4276,20/04/2010,RE001A,Reimeria sinuata,12,71
R,1560078,4276,20/04/2010,GO052A,Gomphonema olivaceoides,17,71
R,1560078,4276,20/04/2010,GO001A,Gomphonema olivaceum,8,71
R,1560078,4276,20/04/2010,NA046A,Navicula contenta fo. contenta,1,71
R,1560078,4276,20/04/2010,ZZZ982,Navicula claytonii,51,71
R,1560078,4276,20/04/2010,MR001B,Meridion circulare var. constrictum,1,71
R,1560078,4276,20/04/2010,NI025A,Nitzschia recta,2,71
R,1560078,4276,20/04/2010,GY005A,Gyrosigma acuminatum,1,71
R,1560078,4276,20/04/2010,NA095A,Navicula tripunctata,1,71
R,1560078,4276,20/04/2010,NA023A,Navicula gregaria,22,71
R,1560078,4276,20/04/2010,ZZZ959,Achnanthidium minutissimum,4,71
R,1560078,4276,20/04/2010,RC002A,Rhoicosphenia abbreviata,4,71
R,1560078,4276,20/04/2010,NA042A,Navicula minima,4,71
R,1560078,4276,20/04/2010,NI015A,Nitzschia dissipata,15,71
R,1560078,4276,20/04/2010,HN001A,Hannaea arcus,1,71
R,1560078,4276,20/04/2010,FR007A,Fragilaria vaucheriae,1,71
R,1561125,3806,04/05/2010,NA095A,Navicula tripunctata,1,108
R,1561125,3806,04/05/2010,SU073A,Surirella brebissonii,1,108
R,1561125,3806,04/05/2010,RC002A,Rhoicosphenia abbreviata,4,108
R,1561125,3806,04/05/2010,CO001B,Cocconeis placentula var. euglypta,4,108
R,1561125,3806,04/05/2010,ZZZ897,Planothidium lanceolatum,1,108
R,1561125,3806,04/05/2010,FR007A,Fragilaria vaucheriae,2,108
R,1561125,3806,04/05/2010,NI048A,Nitzschia tubicola,1,108
R,1561125,3806,04/05/2010,DT022A,Diatoma moniliformis,1,108
R,1561125,3806,04/05/2010,GO001A,Gomphonema olivaceum,31,108
R,1561125,3806,04/05/2010,NI015A,Nitzschia dissipata,4,108
R,1561125,3806,04/05/2010,NI065A,Nitzschia archibaldii,1,108
R,1561125,3806,04/05/2010,NA042A,Navicula minima,1,108
R,1561125,3806,04/05/2010,ZZZ959,Achnanthidium minutissimum,11,108
R,1561125,3806,04/05/2010,NA617A,Navicula saprophila,24,108
R,1561125,3806,04/05/2010,NA009A,Navicula lanceolata,43,108
R,1561125,3806,04/05/2010,FR009G,Fragilaria capucina var. rumpens,1,108
R,1561125,3806,04/05/2010,ZZZ982,Navicula claytonii,116,108
R,1561125,3806,04/05/2010,GO013A,Gomphonema parvulum,1,108
R,1561125,3806,04/05/2010,RE001A,Reimeria sinuata,7,108
R,1561125,3806,04/05/2010,SL002A,Sellaphora seminulum,1,108
R,1561125,3806,04/05/2010,NA023A,Navicula gregaria,46,108
R,1561125,3806,04/05/2010,EY015A,Encyonema reichardtii,1,108
R,1561125,3806,04/05/2010,AM012A,Amphora pediculus,7,108
R,1561274,118688,20/04/2010,AM012A,Amphora pediculus,8,117
R,1561274,118688,20/04/2010,ZZZ896,Planothidium frequentissimum,28,117
R,1561274,118688,20/04/2010,NA066A,Navicula capitata,2,117
R,1561274,118688,20/04/2010,NI015A,Nitzschia dissipata,1,117
R,1561274,118688,20/04/2010,NI152A,Nitzschia pusilla,2,117
R,1561274,118688,20/04/2010,NI009A,Nitzschia palea,4,117
R,1561274,118688,20/04/2010,NI083A,Nitzschia constricta,1,117
R,1561274,118688,20/04/2010,RC002A,Rhoicosphenia abbreviata,1,117
R,1561274,118688,20/04/2010,GO013A,Gomphonema parvulum,14,117
R,1561274,118688,20/04/2010,NA042A,Navicula minima,5,117
R,1561274,118688,20/04/2010,MR001A,Meridion circulare,4,117
R,1561274,118688,20/04/2010,NA023A,Navicula gregaria,42,117
R,1561274,118688,20/04/2010,GO001A,Gomphonema olivaceum,1,117
R,1561274,118688,20/04/2010,NA047A,Navicula protracta,4,117
R,1561274,118688,20/04/2010,NA080A,Navicula slesvicensis,2,117
R,1561274,118688,20/04/2010,ZZZ835,Achnanthidium minutissimum type,17,117
R,1561274,118688,20/04/2010,SU073A,Surirella brebissonii,56,117
R,1561274,118688,20/04/2010,RE001A,Reimeria sinuata,6,117
R,1561274,118688,20/04/2010,ZZZ921,Psammothidium sp.,1,117
R,1561274,118688,20/04/2010,NA009A,Navicula lanceolata,35,117
R,1561274,118688,20/04/2010,FR007A,Fragilaria vaucheriae,3,117
R,1561274,118688,20/04/2010,NI043A,Nitzschia inconspicua,1,117
R,1561274,118688,20/04/2010,ZZZ897,Planothidium lanceolatum,51,117
R,1561274,118688,20/04/2010,NA084A,Navicula atomus,9,117
R,1561274,118688,20/04/2010,ZZZ982,Navicula claytonii,6,117
R,1561274,118688,20/04/2010,CO001B,Cocconeis placentula var. euglypta,2,117
R,1561287,122748,20/04/2010,NA134A,Navicula subminuscula,1,79
R,1561287,122748,20/04/2010,DT022A,Diatoma moniliformis,3,79
R,1561287,122748,20/04/2010,SY001A,Synedra ulna,2,79
R,1561287,122748,20/04/2010,CA002A,Caloneis bacillum,1,79
R,1561287,122748,20/04/2010,ZZZ982,Navicula claytonii,1,79
R,1561287,122748,20/04/2010,AM012A,Amphora pediculus,10,79
R,1561287,122748,20/04/2010,CC9999,Cyclostephanos sp.,1,79
R,1561287,122748,20/04/2010,NA023A,Navicula gregaria,84,79
R,1561287,122748,20/04/2010,EY016A,Encyonema silesiacum,1,79
R,1561287,122748,20/04/2010,EY015A,Encyonema reichardtii,1,79
R,1561287,122748,20/04/2010,RC002A,Rhoicosphenia abbreviata,20,79
R,1561287,122748,20/04/2010,HN001A,Hannaea arcus,2,79
R,1561287,122748,20/04/2010,NA751A,Navicula cryptotenella,1,79
R,1561287,122748,20/04/2010,NA042A,Navicula minima,2,79
R,1561287,122748,20/04/2010,CO001A,Cocconeis placentula,3,79
R,1561287,122748,20/04/2010,NA009A,Navicula lanceolata,221,79
R,1561287,122748,20/04/2010,SU073A,Surirella brebissonii,4,79
R,1561287,122748,20/04/2010,GY025A,Gyrosigma scalproides,1,79
R,1561287,122748,20/04/2010,CO005A,Cocconeis pediculus,2,79
R,1561287,122748,20/04/2010,AC037B,Achnanthes biasolettiana var. subatomus,2,79
R,1561287,122748,20/04/2010,RE001A,Reimeria sinuata,4,79
R,1561287,122748,20/04/2010,FR007A,Fragilaria vaucheriae,22,79
R,1561287,122748,20/04/2010,ZZZ835,Achnanthidium minutissimum type,1,79
R,1561287,122748,20/04/2010,GO001A,Gomphonema olivaceum,4,79
R,1561287,122748,20/04/2010,CO001B,Cocconeis placentula var. euglypta,5,79
R,1561287,122748,20/04/2010,SU001A,Surirella angusta,1,79
R,1561287,122748,20/04/2010,NI043A,Nitzschia inconspicua,1,79
R,1561287,122748,20/04/2010,GO013A,Gomphonema parvulum,2,79
R,1561287,122748,20/04/2010,NA095A,Navicula tripunctata,11,79
R,1561287,122748,20/04/2010,NA771A,Navicula cryptotenelloides,3,79
R,1561287,122748,20/04/2010,NI015A,Nitzschia dissipata,12,79
R,1561287,122748,20/04/2010,FR009A,Fragilaria capucina,2,79
R,1561287,122748,20/04/2010,NI166A,Nitzschia sociabilis,2,79
R,1561302,122757,20/04/2010,NA617A,Navicula saprophila,1,88
R,1561302,122757,20/04/2010,CO001B,Cocconeis placentula var. euglypta,15,88
R,1561302,122757,20/04/2010,AM012A,Amphora pediculus,9,88
R,1561302,122757,20/04/2010,NA042A,Navicula minima,2,88
R,1561302,122757,20/04/2010,NI033A,Nitzschia paleacea,2,88
R,1561302,122757,20/04/2010,NA112A,Navicula minuscula,14,88
R,1561302,122757,20/04/2010,ZZZ982,Navicula claytonii,4,88
R,1561302,122757,20/04/2010,GO003A,Gomphonema angustatum,2,88
R,1561302,122757,20/04/2010,ZZZ896,Planothidium frequentissimum,7,88
R,1561302,122757,20/04/2010,FR007A,Fragilaria vaucheriae,1,88
R,1561302,122757,20/04/2010,NI015A,Nitzschia dissipata,2,88
R,1561302,122757,20/04/2010,AS001A,Asterionella formosa,1,88
R,1561302,122757,20/04/2010,FR009A,Fragilaria capucina,1,88
R,1561302,122757,20/04/2010,NI009A,Nitzschia palea,2,88
R,1561302,122757,20/04/2010,RE001A,Reimeria sinuata,1,88
R,1561302,122757,20/04/2010,ZZZ835,Achnanthidium minutissimum type,11,88
R,1561302,122757,20/04/2010,NA023A,Navicula gregaria,131,88
R,1561302,122757,20/04/2010,NI088A,Nitzschia debilis,1,88
R,1561302,122757,20/04/2010,NA009A,Navicula lanceolata,38,88
R,1561302,122757,20/04/2010,NA084A,Navicula atomus,69,88
R,1561302,122757,20/04/2010,CY9999,Cyclotella sp.,1,88
R,1561302,122757,20/04/2010,MR001A,Meridion circulare,2,88
R,1562443,134604,21/04/2010,RE001A,Reimeria sinuata,17,81
R,1562443,134604,21/04/2010,SU073A,Surirella brebissonii,3,81
R,1562443,134604,21/04/2010,NA617A,Navicula saprophila,82,81
R,1562443,134604,21/04/2010,UN9999,Unknown diatom,2,81
R,1562443,134604,21/04/2010,FR9999,Fragilaria sp.,1,81
R,1562443,134604,21/04/2010,CY003A,Cyclotella meneghiniana,5,81
R,1562443,134604,21/04/2010,NA023A,Navicula gregaria,88,81
R,1562443,134604,21/04/2010,NI9999,Nitzschia sp.,6,81
R,1562443,134604,21/04/2010,EY015A,Encyonema reichardtii,4,81
R,1562443,134604,21/04/2010,AC143A,Achnanthes oblongella,41,81
R,1562443,134604,21/04/2010,SS002A,Staurosirella pinnata,2,81
R,1562443,134604,21/04/2010,NA134A,Navicula subminuscula,3,81
R,1562443,134604,21/04/2010,PI022A,Pinnularia subcapitata,1,81
R,1562443,134604,21/04/2010,ZZZ835,Achnanthidium minutissimum type,43,81
R,1562443,134604,21/04/2010,NA124A,Navicula molestiformis,1,81
R,1562466,134604,11/10/2010,GO9999,Gomphonema sp.,2,88
R,1562466,134604,11/10/2010,AC143A,Achnanthes oblongella,9,88
R,1562466,134604,11/10/2010,NA063A,Navicula trivialis,1,88
R,1562466,134604,11/10/2010,GO013A,Gomphonema parvulum,7,88
R,1562466,134604,11/10/2010,ZZZ835,Achnanthidium minutissimum type,34,88
R,1562466,134604,11/10/2010,NA008A,Navicula rhynchocephala,1,88
R,1562466,134604,11/10/2010,GO004A,Gomphonema gracile,2,88
R,1562466,134604,11/10/2010,ME015A,Melosira varians,8,88
R,1562466,134604,11/10/2010,NA134A,Navicula subminuscula,8,88
R,1562466,134604,11/10/2010,NA617A,Navicula saprophila,14,88
R,1562466,134604,11/10/2010,CO001B,Cocconeis placentula var. euglypta,42,88
R,1562466,134604,11/10/2010,AC001R,Achnanthes lanceolata subsp. frequentissima,40,88
R,1562466,134604,11/10/2010,NI015A,Nitzschia dissipata,1,88
R,1562466,134604,11/10/2010,GO013C,Gomphonema parvulum var. exilissimum,1,88
R,1562466,134604,11/10/2010,FR007A,Fragilaria vaucheriae,1,88
R,1562466,134604,11/10/2010,NI9999,Nitzschia sp.,7,88
R,1562466,134604,11/10/2010,NA124A,Navicula molestiformis,4,88
R,1562466,134604,11/10/2010,NI014A,Nitzschia amphibia,1,88
R,1562466,134604,11/10/2010,NA675A,Navicula tenelloides,1,88
R,1562466,134604,11/10/2010,EU009A,Eunotia exigua,1,88
R,1562466,134604,11/10/2010,SS002A,Staurosirella pinnata,1,88
R,1562466,134604,11/10/2010,RC002A,Rhoicosphenia abbreviata,7,88
R,1562466,134604,11/10/2010,NA023A,Navicula gregaria,74,88
R,1562466,134604,11/10/2010,ZZZ897,Planothidium lanceolatum,10,88
R,1562466,134604,11/10/2010,GO066A,Gomphonema tergestinum,1,88
R,1562466,134604,11/10/2010,NA009A,Navicula lanceolata,8,88
R,1562466,134604,11/10/2010,RE001A,Reimeria sinuata,91,88
R,1563180,122924,21/04/2010,NA617A,Navicula saprophila,5,53
R,1563180,122924,21/04/2010,GO013C,Gomphonema parvulum var. exilissimum,3,53
R,1563180,122924,21/04/2010,AC001R,Achnanthes lanceolata subsp. frequentissima,28,53
